id;data_pagamento;valor;metodo
1028;2023-11-13;79,59;Eletrônico
1028;2023-12-13;97,99;Eletrônico
1028;2024-01-13;86,08;Eletrônico
1028;2024-02-13;93,58;PEC
1028;2024-03-13;74,59;Eletrônico
1028;2024-04-13;78,6;Eletrônico
1028;2024-05-13;86,54;Eletrônico
1028;2024-06-13;85,2;Eletrônico
1028;2024-07-13;84,64;Eletrônico
1028;2024-08-13;97,92;Eletrônico
1028;2024-09-13;87,86;Internet
1028;2024-10-13;79,88;Eletrônico
1028;2024-11-13;72,96;Eletrônico
1028;2024-12-13;106,71;Eletrônico
1028;2025-01-13;90,16;Eletrônico
1028;2025-02-13;99,78;Eletrônico
1028;2025-03-13;105,87;Eletrônico
1028;2025-04-13;103,01;Eletrônico
1028;2025-05-13;90,5;Eletrônico
1028;2025-06-13;101,91;Eletrônico
1028;2025-07-13;81,81;Eletrônico
1029;2025-05-01;103,83;Cartão Recorrente
1029;2025-06-01;90,14;Cartão Recorrente
1029;2025-07-01;91,86;Cartão Recorrente
1030;2024-06-27;107,05;Telefone
1030;2024-07-27;105,46;Cartão Recorrente
1030;2024-08-27;104,61;Loja
1030;2024-09-27;86,54;Guichê
1030;2024-10-27;99,51;Cartão Recorrente
1030;2024-11-27;92,25;Cartão Recorrente
1030;2024-12-27;95,71;Correspond.
1030;2025-01-27;101,9;Cartão Recorrente
1030;2025-02-27;105,23;Cartão Recorrente
1030;2025-03-27;88,72;Cartão Recorrente
1030;2025-04-27;76,26;Cartão Recorrente
1030;2025-05-27;91,28;Cartão Recorrente
1030;2025-06-27;95,37;Eletrônico
1031;2025-01-12;91,92;Loja
1031;2025-02-12;76,71;Eletrônico
1031;2025-03-12;100,65;Eletrônico
1031;2025-04-12;106,89;Lotérica
1031;2025-05-12;95,83;Eletrônico
1031;2025-06-12;101,18;Eletrônico
1031;2025-07-12;90,75;Eletrônico
1032;2023-09-19;91,33;Débito Autom.
1032;2023-10-19;79,24;Débito Autom.
1032;2023-11-19;96,41;Débito Autom.
1032;2023-12-19;74,84;Débito Autom.
1032;2024-01-19;92,72;Guichê
1032;2024-02-19;74,57;Débito Autom.
1032;2024-03-19;104,82;Débito Autom.
1032;2024-04-19;82,67;Correspond.
1032;2024-05-19;79,16;Cartão Recorrente
1032;2024-06-19;99,76;Débito Autom.
1032;2024-07-19;97,05;Débito Autom.
1032;2024-08-19;97,28;Débito Autom.
1032;2024-09-19;93,95;Débito Autom.
1032;2024-10-19;93,16;Débito Autom.
1032;2024-11-19;72,73;Débito Autom.
1032;2024-12-19;77,7;Débito Autom.
1032;2025-01-19;83,86;Débito Autom.
1032;2025-02-19;79,7;Eletrônico
1032;2025-03-19;76,88;Débito Autom.
1033;2025-01-02;83,6;Loja
1033;2025-02-02;107,78;Internet
1033;2025-03-02;72,85;Loja
1033;2025-04-02;86,08;Loja
1033;2025-05-02;89,77;Loja
1033;2025-06-02;104,26;Loja
1033;2025-07-02;76,63;Lotérica
1034;2023-10-14;107,86;Pix
1034;2023-11-14;99,98;Pix
1035;2023-10-25;74,81;PEC
1035;2023-11-25;104,55;PEC
1035;2023-12-25;93,05;PEC
1035;2024-01-25;76,2;PEC
1035;2024-02-25;85,02;PEC
1035;2024-03-25;99,92;PEC
1035;2024-04-25;79,63;PEC
1035;2024-05-25;72,4;Débito Autom.
1035;2024-06-25;83,3;PEC
1035;2024-07-25;74,82;Telefone
1035;2024-08-25;101,09;PEC
1035;2024-09-25;105,95;PEC
1035;2024-10-25;103,48;PEC
1035;2024-11-25;101,56;PEC
1035;2024-12-25;81,93;PEC
1035;2025-01-25;97,09;PEC
1035;2025-02-25;75,82;PEC
1035;2025-03-25;88,67;Loja
1035;2025-04-25;104,39;Correspond.
1035;2025-05-25;101,4;Pix
1035;2025-06-25;76,68;PEC
1036;2025-02-20;72,77;Cartão Recorrente
1036;2025-03-20;95,79;Loja
1036;2025-04-20;89,48;Cartão Recorrente
1036;2025-05-20;84,1;Telefone
1036;2025-06-20;89,9;Cartão Recorrente
1037;2023-11-30;77,56;Guichê
1037;2023-12-30;91,12;Eletrônico
1037;2024-01-30;80,27;Guichê
1037;2024-02-29;73,43;Eletrônico
1037;2024-03-29;92,07;Eletrônico
1037;2024-04-29;105,05;Eletrônico
1037;2024-05-29;84,01;Eletrônico
1037;2024-06-29;91,09;Eletrônico
1037;2024-07-29;97,37;Eletrônico
1037;2024-08-29;98,91;Eletrônico
1037;2024-09-29;74,04;Eletrônico
1037;2024-10-29;77,17;Eletrônico
1038;2024-06-06;106,35;Loja
1038;2024-07-06;105,78;Loja
1038;2024-08-06;82,08;Loja
1038;2024-09-06;86,47;Loja
1039;2025-07-06;74,61;Internet
1040;2024-06-09;102,24;Lotérica
1040;2024-07-09;95,53;Guichê
1040;2024-08-09;105,08;Lotérica
1040;2024-09-09;94,26;Lotérica
1040;2024-10-09;87,41;Lotérica
1040;2024-11-09;105,77;Eletrônico
1040;2024-12-09;72,59;Lotérica
1040;2025-01-09;86,45;Lotérica
1040;2025-02-09;92,28;Lotérica
1040;2025-03-09;104,94;Lotérica
1040;2025-04-09;73,04;Lotérica
1040;2025-05-09;73,45;Lotérica
1040;2025-06-09;100,09;Lotérica
1041;2023-10-04;90,65;Eletrônico
1041;2023-11-04;77,68;Débito Autom.
1041;2023-12-04;90,89;Eletrônico
1041;2024-01-04;95,69;Eletrônico
1041;2024-02-04;75,18;Eletrônico
1041;2024-03-04;76,84;Eletrônico
1041;2024-04-04;83,96;Eletrônico
1041;2024-05-04;95,11;Eletrônico
1041;2024-06-04;90,6;Eletrônico
1041;2024-07-04;93,55;Eletrônico
1041;2024-08-04;82,55;Pix
1042;2023-11-08;75,86;Débito Autom.
1042;2023-12-08;95,35;Correspond.
1042;2024-01-08;90,05;Débito Autom.
1042;2024-02-08;103,01;Débito Autom.
1042;2024-03-08;82,81;Débito Autom.
1042;2024-04-08;78,68;Débito Autom.
1042;2024-05-08;96,24;Débito Autom.
1042;2024-06-08;107,1;Débito Autom.
1042;2024-07-08;72,11;Débito Autom.
1042;2024-08-08;78,87;Débito Autom.
1042;2024-09-08;75,92;Lotérica
1043;2024-11-08;94,43;Internet
1043;2024-12-08;92,8;Internet
1043;2025-01-08;93,9;Internet
1043;2025-02-08;80,39;Loja
1043;2025-03-08;101,39;Internet
1043;2025-04-08;107,21;Internet
1043;2025-05-08;77,04;Correspond.
1043;2025-06-08;72,38;Internet
1043;2025-07-08;75,81;Internet
1044;2025-01-18;101,39;Internet
1044;2025-02-18;84,1;Internet
1044;2025-03-18;87,92;Internet
1044;2025-04-18;75,37;Eletrônico
1044;2025-05-18;103,87;Internet
1044;2025-06-18;76,75;Internet
1044;2025-07-18;94,44;Internet
1045;2024-10-24;84,23;Guichê
1045;2024-11-24;106,25;Guichê
1045;2024-12-24;77,27;Lotérica
1045;2025-01-24;85,57;Guichê
1045;2025-02-24;97,8;Guichê
1045;2025-03-24;73,0;Guichê
1045;2025-04-24;92,01;Guichê
1045;2025-05-24;97,7;Guichê
1045;2025-06-24;72,62;Guichê
1046;2024-04-16;75,59;Correspond.
1046;2024-05-16;87,64;Correspond.
1046;2024-06-16;79,96;Correspond.
1046;2024-07-16;85,62;Correspond.
1046;2024-08-16;94,3;Correspond.
1046;2024-09-16;90,74;Débito Autom.
1047;2025-06-21;88,13;Guichê
1048;2025-07-10;79,82;Pix
1049;2023-08-30;83,38;Internet
1049;2023-09-30;103,74;Eletrônico
1049;2023-10-30;105,48;Eletrônico
1049;2023-11-30;101,37;Eletrônico
1049;2023-12-30;103,0;Débito Autom.
1049;2024-01-30;82,88;Eletrônico
1049;2024-02-29;91,14;Eletrônico
1049;2024-03-29;106,47;Correspond.
1049;2024-04-29;72,61;Eletrônico
1049;2024-05-29;104,7;Eletrônico
1049;2024-06-29;96,93;Eletrônico
1049;2024-07-29;97,64;Eletrônico
1049;2024-08-29;98,81;Eletrônico
1049;2024-09-29;78,66;Eletrônico
1049;2024-10-29;82,1;Eletrônico
1049;2024-11-29;74,56;Eletrônico
1049;2024-12-29;83,38;Eletrônico
1049;2025-01-29;72,25;Eletrônico
1049;2025-02-28;76,51;Eletrônico
1049;2025-03-28;90,87;Eletrônico
1049;2025-04-28;80,59;Eletrônico
1049;2025-05-28;85,33;Eletrônico
1049;2025-06-28;82,53;Eletrônico
1050;2024-07-18;81,18;Loja
1050;2024-08-18;89,13;Loja
1050;2024-09-18;74,51;Loja
1050;2024-10-18;74,01;Loja
1050;2024-11-18;78,93;Loja
1050;2024-12-18;82,25;Loja
1050;2025-01-18;76,67;Loja
1050;2025-02-18;73,79;Loja
1050;2025-03-18;79,15;Loja
1050;2025-04-18;97,66;PEC
1050;2025-05-18;74,02;Cartão Recorrente
1050;2025-06-18;85,31;Loja
1050;2025-07-18;77,3;Loja
1051;2025-06-12;105,29;Guichê
1051;2025-07-12;97,31;Guichê
1052;2024-04-11;80,73;Débito Autom.
1052;2024-05-11;101,36;Débito Autom.
1052;2024-06-11;83,08;Débito Autom.
1052;2024-07-11;94,87;Cartão Recorrente
1053;2024-09-06;88,0;Lotérica
1053;2024-10-06;78,08;PEC
1053;2024-11-06;78,65;Lotérica
1053;2024-12-06;73,01;Lotérica
1053;2025-01-06;77,1;Lotérica
1053;2025-02-06;76,91;Lotérica
1053;2025-03-06;75,62;Lotérica
1053;2025-04-06;94,22;Lotérica
1053;2025-05-06;101,02;Lotérica
1053;2025-06-06;73,33;Lotérica
1054;2025-02-02;78,93;Eletrônico
1054;2025-03-02;77,78;Correspond.
1054;2025-04-02;83,66;Eletrônico
1054;2025-05-02;76,54;Eletrônico
1054;2025-06-02;103,57;Eletrônico
1054;2025-07-02;79,37;Eletrônico
1055;2024-11-04;101,79;Correspond.
1055;2024-12-04;75,67;Correspond.
1055;2025-01-04;105,33;Débito Autom.
1055;2025-02-04;83,82;Correspond.
1056;2023-11-21;89,59;Cartão Recorrente
1056;2023-12-21;84,34;Cartão Recorrente
1056;2024-01-21;96,93;Cartão Recorrente
1056;2024-02-21;71,96;Cartão Recorrente
1056;2024-03-21;90,43;Cartão Recorrente
1056;2024-04-21;90,04;Eletrônico
1056;2024-05-21;101,43;Cartão Recorrente
1056;2024-06-21;95,25;Cartão Recorrente
1056;2024-07-21;104,96;Débito Autom.
1056;2024-08-21;73,96;Cartão Recorrente
1056;2024-09-21;89,78;Cartão Recorrente
1056;2024-10-21;79,04;Eletrônico
1056;2024-11-21;101,51;Cartão Recorrente
1056;2024-12-21;101,88;Cartão Recorrente
1056;2025-01-21;99,32;Cartão Recorrente
1056;2025-02-21;86,11;Cartão Recorrente
1056;2025-03-21;78,01;Cartão Recorrente
1056;2025-04-21;88,93;Cartão Recorrente
1056;2025-05-21;101,42;Loja
1056;2025-06-21;82,27;Cartão Recorrente
1057;2024-08-04;96,23;Telefone
1057;2024-09-04;94,08;Telefone
1057;2024-10-04;94,48;Telefone
1057;2024-11-04;82,63;Telefone
1057;2024-12-04;75,26;Telefone
1057;2025-01-04;104,53;Telefone
1057;2025-02-04;72,79;Telefone
1057;2025-03-04;76,56;Telefone
1057;2025-04-04;84,65;Correspond.
1057;2025-05-04;96,76;Telefone
1058;2025-03-07;97,45;Pix
1058;2025-04-07;89,09;Pix
1058;2025-05-07;106,67;Pix
1058;2025-06-07;96,9;Pix
1058;2025-07-07;77,87;Pix
1059;2024-04-10;100,81;Cartão Recorrente
1059;2024-05-10;72,86;Correspond.
1059;2024-06-10;89,39;Correspond.
1059;2024-07-10;90,58;Correspond.
1059;2024-08-10;102,91;Correspond.
1059;2024-09-10;90,41;Eletrônico
1059;2024-10-10;80,05;Correspond.
1059;2024-11-10;100,19;Telefone
1059;2024-12-10;74,41;Correspond.
1059;2025-01-10;89,88;Correspond.
1059;2025-02-10;74,06;Correspond.
1059;2025-03-10;75,67;Correspond.
1059;2025-04-10;94,74;Correspond.
1059;2025-05-10;98,77;Correspond.
1059;2025-06-10;77,41;Lotérica
1059;2025-07-10;83,06;Correspond.
1060;2023-11-28;107,45;Correspond.
1060;2023-12-28;92,63;Correspond.
1060;2024-01-28;98,4;Internet
1060;2024-02-28;98,74;Correspond.
1060;2024-03-28;96,68;Correspond.
1060;2024-04-28;107,16;Correspond.
1060;2024-05-28;85,53;Correspond.
1060;2024-06-28;88,85;Correspond.
1060;2024-07-28;102,75;Correspond.
1060;2024-08-28;104,69;Correspond.
1060;2024-09-28;81,1;Correspond.
1060;2024-10-28;97,29;Correspond.
1060;2024-11-28;104,6;Correspond.
1060;2024-12-28;89,79;Correspond.
1061;2023-09-01;90,71;Lotérica
1061;2023-10-01;99,85;Lotérica
1061;2023-11-01;81,68;Lotérica
1061;2023-12-01;94,68;Lotérica
1061;2024-01-01;72,93;Lotérica
1061;2024-02-01;92,96;Lotérica
1061;2024-03-01;106,17;Lotérica
1061;2024-04-01;99,0;Lotérica
1061;2024-05-01;101,67;Lotérica
1061;2024-06-01;83,2;Lotérica
1061;2024-07-01;85,61;Lotérica
1061;2024-08-01;78,26;Lotérica
1061;2024-09-01;101,61;Lotérica
1061;2024-10-01;83,12;Cartão Recorrente
1061;2024-11-01;85,78;Lotérica
1061;2024-12-01;101,06;Lotérica
1061;2025-01-01;75,87;Lotérica
1061;2025-02-01;95,44;Lotérica
1061;2025-03-01;89,0;Lotérica
1061;2025-04-01;83,43;Débito Autom.
1061;2025-05-01;96,0;Lotérica
1061;2025-06-01;103,63;Pix
1061;2025-07-01;98,79;Lotérica
1062;2024-10-05;84,04;Lotérica
1062;2024-11-05;84,81;Cartão Recorrente
1062;2024-12-05;100,77;Loja
1062;2025-01-05;84,61;Loja
1062;2025-02-05;99,75;Telefone
1062;2025-03-05;97,0;Loja
1062;2025-04-05;93,74;Loja
1062;2025-05-05;72,75;Loja
1062;2025-06-05;97,59;Loja
1062;2025-07-05;82,18;Loja
1063;2024-01-12;77,92;Internet
1063;2024-02-12;88,99;Internet
1063;2024-03-12;97,83;Internet
1063;2024-04-12;101,58;Internet
1063;2024-05-12;83,54;Internet
1063;2024-06-12;80,06;Internet
1063;2024-07-12;75,47;Internet
1063;2024-08-12;98,17;Internet
1063;2024-09-12;106,19;Eletrônico
1063;2024-10-12;90,79;Internet
1063;2024-11-12;75,07;Internet
1063;2024-12-12;94,79;Internet
1063;2025-01-12;79,49;Internet
1063;2025-02-12;104,11;Internet
1063;2025-03-12;74,34;Internet
1063;2025-04-12;76,31;Débito Autom.
1063;2025-05-12;81,78;Internet
1063;2025-06-12;85,32;Internet
1063;2025-07-12;85,84;Internet
1064;2024-04-26;75,62;Guichê
1064;2024-05-26;86,52;Guichê
1064;2024-06-26;102,4;Guichê
1064;2024-07-26;106,0;Guichê
1064;2024-08-26;81,57;Guichê
1064;2024-09-26;95,84;Guichê
1064;2024-10-26;97,58;Lotérica
1064;2024-11-26;87,39;Guichê
1065;2023-12-19;76,34;Pix
1065;2024-01-19;84,22;Cartão Recorrente
1065;2024-02-19;86,61;Pix
1065;2024-03-19;80,42;Cartão Recorrente
1065;2024-04-19;72,74;Cartão Recorrente
1065;2024-05-19;78,59;Cartão Recorrente
1065;2024-06-19;104,83;Cartão Recorrente
1065;2024-07-19;106,55;Cartão Recorrente
1065;2024-08-19;82,14;Cartão Recorrente
1065;2024-09-19;76,68;Cartão Recorrente
1065;2024-10-19;80,45;Cartão Recorrente
1065;2024-11-19;100,79;Cartão Recorrente
1065;2024-12-19;101,91;Cartão Recorrente
1065;2025-01-19;106,26;Cartão Recorrente
1065;2025-02-19;83,42;Cartão Recorrente
1065;2025-03-19;107,37;Pix
1065;2025-04-19;102,19;Cartão Recorrente
1065;2025-05-19;72,32;Cartão Recorrente
1065;2025-06-19;104,39;Eletrônico
1065;2025-07-19;86,59;Cartão Recorrente
1066;2025-05-12;93,92;Guichê
1066;2025-06-12;75,38;Guichê
1066;2025-07-12;75,1;Lotérica
1067;2024-09-13;82,55;PEC
1067;2024-10-13;92,69;PEC
1067;2024-11-13;90,49;PEC
1068;2024-11-21;81,25;Cartão Recorrente
1068;2024-12-21;72,31;Cartão Recorrente
1068;2025-01-21;83,42;Correspond.
1068;2025-02-21;83,08;Cartão Recorrente
1069;2024-05-01;79,61;Loja
1069;2024-06-01;87,38;Loja
1069;2024-07-01;86,26;Loja
1069;2024-08-01;93,66;Loja
1069;2024-09-01;77,63;Loja
1069;2024-10-01;91,36;Loja
1069;2024-11-01;100,19;Loja
1069;2024-12-01;76,11;Débito Autom.
1069;2025-01-01;103,03;Loja
1069;2025-02-01;83,98;Loja
1069;2025-03-01;78,75;Loja
1069;2025-04-01;77,47;Loja
1069;2025-05-01;88,2;Eletrônico
1069;2025-06-01;81,57;Loja
1069;2025-07-01;88,28;Loja
1070;2025-05-08;83,67;PEC
1070;2025-06-08;79,07;Eletrônico
1070;2025-07-08;88,98;PEC
1071;2025-04-25;96,96;PEC
1071;2025-05-25;80,63;PEC
1071;2025-06-25;94,93;PEC
1072;2023-08-08;94,22;Loja
1072;2023-09-08;95,26;Loja
1072;2023-10-08;84,63;Loja
1072;2023-11-08;106,36;Loja
1072;2023-12-08;101,51;Loja
1072;2024-01-08;81,89;Loja
1072;2024-02-08;91,77;Loja
1072;2024-03-08;85,69;Loja
1072;2024-04-08;96,53;Loja
1072;2024-05-08;80,32;Loja
1072;2024-06-08;86,66;Internet
1073;2024-11-22;100,11;PEC
1074;2024-11-27;93,08;Internet
1074;2024-12-27;87,32;Internet
1074;2025-01-27;80,85;Internet
1074;2025-02-27;106,94;Internet
1074;2025-03-27;107,45;Internet
1074;2025-04-27;75,65;Pix
1074;2025-05-27;101,96;Internet
1074;2025-06-27;78,63;Internet
1075;2024-12-15;93,07;Internet
1075;2025-01-15;82,9;Internet
1075;2025-02-15;93,86;Internet
1075;2025-03-15;95,0;Loja
1075;2025-04-15;104,47;Internet
1076;2024-04-21;105,85;Débito Autom.
1076;2024-05-21;79,24;Débito Autom.
1076;2024-06-21;80,85;Débito Autom.
1076;2024-07-21;106,2;Débito Autom.
1076;2024-08-21;106,24;Débito Autom.
1076;2024-09-21;93,46;Débito Autom.
1076;2024-10-21;74,15;Débito Autom.
1076;2024-11-21;81,79;Débito Autom.
1076;2024-12-21;84,62;Débito Autom.
1076;2025-01-21;105,46;Cartão Recorrente
1076;2025-02-21;107,56;Internet
1076;2025-03-21;106,41;Débito Autom.
1076;2025-04-21;96,71;Débito Autom.
1076;2025-05-21;80,1;Débito Autom.
1076;2025-06-21;103,59;Débito Autom.
1077;2025-03-22;75,03;Eletrônico
1077;2025-04-22;107,63;Eletrônico
1077;2025-05-22;87,68;Eletrônico
1077;2025-06-22;82,8;Eletrônico
1078;2023-08-19;83,22;Guichê
1078;2023-09-19;80,36;Guichê
1078;2023-10-19;75,93;Cartão Recorrente
1078;2023-11-19;81,72;Guichê
1078;2023-12-19;77,31;Guichê
1078;2024-01-19;101,62;Guichê
1078;2024-02-19;88,75;Guichê
1078;2024-03-19;83,67;Guichê
1078;2024-04-19;97,68;Guichê
1078;2024-05-19;87,24;Guichê
1078;2024-06-19;106,64;Guichê
1078;2024-07-19;86,99;Guichê
1078;2024-08-19;102,18;Lotérica
1078;2024-09-19;106,05;Guichê
1078;2024-10-19;105,06;PEC
1078;2024-11-19;85,48;Guichê
1078;2024-12-19;78,99;Guichê
1078;2025-01-19;75,01;Internet
1079;2025-03-09;83,82;Eletrônico
1079;2025-04-09;75,03;Eletrônico
1080;2023-12-30;79,75;Eletrônico
1080;2024-01-30;101,65;Telefone
1080;2024-02-29;98,17;Correspond.
1080;2024-03-29;88,37;Correspond.
1080;2024-04-29;95,22;Correspond.
1080;2024-05-29;74,26;Correspond.
1080;2024-06-29;82,51;Correspond.
1080;2024-07-29;78,45;Correspond.
1080;2024-08-29;88,2;Correspond.
1080;2024-09-29;95,7;Correspond.
1080;2024-10-29;98,57;Correspond.
1080;2024-11-29;77,44;Correspond.
1080;2024-12-29;96,19;Correspond.
1080;2025-01-29;80,04;Eletrônico
1080;2025-02-28;78,02;Correspond.
1080;2025-03-28;89,74;Correspond.
1080;2025-04-28;85,26;Guichê
1080;2025-05-28;80,51;Correspond.
1080;2025-06-28;90,48;Correspond.
1081;2025-01-16;99,87;Cartão Recorrente
1081;2025-02-16;76,09;Cartão Recorrente
1081;2025-03-16;74,97;Cartão Recorrente
1081;2025-04-16;99,11;Cartão Recorrente
1081;2025-05-16;99,2;Eletrônico
1081;2025-06-16;92,15;Cartão Recorrente
1081;2025-07-16;89,3;Cartão Recorrente
1082;2025-02-28;81,68;Loja
1082;2025-03-28;74,2;Loja
1082;2025-04-28;93,02;Internet
1082;2025-05-28;101,52;Débito Autom.
1082;2025-06-28;77,25;Loja
1083;2024-01-16;85,1;Eletrônico
1083;2024-02-16;93,58;Eletrônico
1084;2025-03-17;97,87;Internet
1084;2025-04-17;91,57;Internet
1084;2025-05-17;86,78;Internet
1084;2025-06-17;85,81;Internet
1084;2025-07-17;89,34;Internet
1085;2025-03-16;100,8;Cartão Recorrente
1085;2025-04-16;93,91;Internet
1085;2025-05-16;80,28;Cartão Recorrente
1085;2025-06-16;92,59;Pix
1085;2025-07-16;88,69;Cartão Recorrente
1086;2025-02-16;82,97;Débito Autom.
1086;2025-03-16;83,79;Débito Autom.
1086;2025-04-16;78,2;Débito Autom.
1086;2025-05-16;103,03;Débito Autom.
1086;2025-06-16;77,0;Débito Autom.
1086;2025-07-16;102,66;Débito Autom.
1087;2025-02-15;80,6;Lotérica
1087;2025-03-15;73,06;Eletrônico
1087;2025-04-15;81,85;PEC
1087;2025-05-15;74,67;Eletrônico
1087;2025-06-15;86,93;Guichê
1087;2025-07-15;89,2;Eletrônico
1088;2024-01-15;87,15;Cartão Recorrente
1088;2024-02-15;94,8;Lotérica
1088;2024-03-15;79,99;Correspond.
1088;2024-04-15;85,68;Lotérica
1088;2024-05-15;102,02;Lotérica
1088;2024-06-15;101,71;Lotérica
1088;2024-07-15;103,14;Lotérica
1088;2024-08-15;98,72;Lotérica
1088;2024-09-15;91,01;Cartão Recorrente
1088;2024-10-15;93,14;Lotérica
1088;2024-11-15;96,94;Lotérica
1088;2024-12-15;79,82;Lotérica
1088;2025-01-15;94,29;Lotérica
1088;2025-02-15;102,47;Lotérica
1088;2025-03-15;83,03;Lotérica
1088;2025-04-15;79,17;Eletrônico
1088;2025-05-15;79,76;Lotérica
1088;2025-06-15;107,37;Lotérica
1088;2025-07-15;73,23;Lotérica
1089;2025-03-27;78,19;Cartão Recorrente
1089;2025-04-27;86,86;Eletrônico
1089;2025-05-27;77,47;Eletrônico
1089;2025-06-27;87,86;Eletrônico
1090;2025-01-09;83,18;Lotérica
1090;2025-02-09;85,5;Lotérica
1090;2025-03-09;93,63;Lotérica
1090;2025-04-09;101,74;Cartão Recorrente
1090;2025-05-09;101,89;Lotérica
1090;2025-06-09;91,5;Lotérica
1090;2025-07-09;99,87;Internet
1091;2025-04-08;101,27;Eletrônico
1091;2025-05-08;84,7;Eletrônico
1091;2025-06-08;97,29;Eletrônico
1091;2025-07-08;75,29;Eletrônico
1092;2023-11-30;87,4;Internet
1092;2023-12-30;88,96;Débito Autom.
1092;2024-01-30;84,94;Internet
1092;2024-02-29;99,97;Internet
1093;2024-06-15;79,58;Cartão Recorrente
1093;2024-07-15;95,96;Cartão Recorrente
1093;2024-08-15;92,16;Cartão Recorrente
1093;2024-09-15;94,24;Cartão Recorrente
1093;2024-10-15;75,05;Cartão Recorrente
1093;2024-11-15;77,78;Cartão Recorrente
1093;2024-12-15;82,72;Cartão Recorrente
1093;2025-01-15;79,55;Cartão Recorrente
1093;2025-02-15;89,69;Cartão Recorrente
1093;2025-03-15;100,55;Cartão Recorrente
1093;2025-04-15;100,38;Cartão Recorrente
1093;2025-05-15;81,97;Cartão Recorrente
1093;2025-06-15;73,59;Cartão Recorrente
1093;2025-07-15;81,96;Cartão Recorrente
1094;2023-12-18;81,15;Pix
1094;2024-01-18;80,09;Pix
1094;2024-02-18;99,02;Débito Autom.
1094;2024-03-18;89,95;Pix
1094;2024-04-18;91,96;Pix
1094;2024-05-18;104,99;Pix
1094;2024-06-18;95,25;Pix
1094;2024-07-18;79,89;Pix
1094;2024-08-18;73,55;Correspond.
1094;2024-09-18;84,87;Pix
1094;2024-10-18;104,47;Pix
1094;2024-11-18;104,01;Pix
1094;2024-12-18;97,73;PEC
1094;2025-01-18;101,59;Pix
1094;2025-02-18;81,99;Pix
1094;2025-03-18;88,13;Pix
1094;2025-04-18;80,34;Internet
1094;2025-05-18;95,76;Pix
1094;2025-06-18;75,57;Correspond.
1094;2025-07-18;85,18;Pix
1095;2024-08-05;90,02;Telefone
1095;2024-09-05;82,41;Telefone
1095;2024-10-05;73,19;Telefone
1095;2024-11-05;79,09;Telefone
1095;2024-12-05;88,87;Telefone
1095;2025-01-05;80,37;Telefone
1095;2025-02-05;83,98;Telefone
1095;2025-03-05;82,39;Telefone
1095;2025-04-05;87,77;Telefone
1095;2025-05-05;82,11;Telefone
1095;2025-06-05;83,47;Telefone
1095;2025-07-05;86,15;Telefone
1096;2024-08-28;101,67;Correspond.
1096;2024-09-28;94,1;Internet
1096;2024-10-28;97,9;Pix
1096;2024-11-28;96,85;Pix
1096;2024-12-28;86,24;Pix
1096;2025-01-28;102,16;Guichê
1096;2025-02-28;104,71;Pix
1096;2025-03-28;79,0;Internet
1096;2025-04-28;94,94;Pix
1096;2025-05-28;91,66;Pix
1096;2025-06-28;79,26;Pix
1097;2023-12-06;72,03;Débito Autom.
1097;2024-01-06;82,82;Débito Autom.
1097;2024-02-06;106,63;Débito Autom.
1097;2024-03-06;89,14;Débito Autom.
1097;2024-04-06;84,83;Débito Autom.
1097;2024-05-06;88,52;Débito Autom.
1097;2024-06-06;74,14;Débito Autom.
1097;2024-07-06;93,71;Débito Autom.
1097;2024-08-06;98,93;Débito Autom.
1097;2024-09-06;84,65;Débito Autom.
1097;2024-10-06;77,41;Débito Autom.
1097;2024-11-06;72,21;Débito Autom.
1097;2024-12-06;89,35;Débito Autom.
1097;2025-01-06;77,74;Débito Autom.
1097;2025-02-06;97,43;Débito Autom.
1097;2025-03-06;92,47;Débito Autom.
1097;2025-04-06;75,42;Débito Autom.
1097;2025-05-06;97,01;Débito Autom.
1097;2025-06-06;92,94;Débito Autom.
1097;2025-07-06;82,91;Loja
1098;2025-05-04;75,09;Lotérica
1098;2025-06-04;97,1;Lotérica
1098;2025-07-04;92,1;Lotérica
1099;2025-05-14;107,14;Internet
1099;2025-06-14;77,27;Débito Autom.
1099;2025-07-14;101,3;Internet
1100;2025-07-13;74,73;PEC
1101;2025-06-29;93,24;Pix
1102;2024-07-19;104,5;Eletrônico
1102;2024-08-19;79,45;Eletrônico
1103;2025-05-31;101,25;Pix
1103;2025-06-30;72,61;Pix
1104;2024-01-15;93,06;Loja
1104;2024-02-15;76,29;Loja
1104;2024-03-15;80,93;Loja
1104;2024-04-15;105,21;Loja
1104;2024-05-15;84,13;Loja
1104;2024-06-15;96,62;Loja
1104;2024-07-15;85,04;Loja
1105;2024-05-29;101,39;Débito Autom.
1105;2024-06-29;94,76;Guichê
1105;2024-07-29;91,11;Guichê
1105;2024-08-29;99,21;Guichê
1105;2024-09-29;98,45;Guichê
1105;2024-10-29;103,3;Guichê
1105;2024-11-29;87,29;Guichê
1105;2024-12-29;88,78;Guichê
1105;2025-01-29;93,8;Guichê
1105;2025-02-28;86,67;Guichê
1105;2025-03-28;95,43;Guichê
1105;2025-04-28;75,8;Débito Autom.
1105;2025-05-28;80,14;Guichê
1105;2025-06-28;78,3;Guichê
1106;2023-07-21;96,49;Pix
1106;2023-08-21;78,47;Pix
1106;2023-09-21;83,09;Pix
1106;2023-10-21;77,31;Pix
1106;2023-11-21;86,06;Pix
1106;2023-12-21;105,61;Pix
